run_id,experiment_name,model,dataset,task,metric_name,seed,best_epoch,val_metric,test_metric,train_time_seconds,num_parameters,device,git_commit,config_hash,architecture_config_hash,status
2026-05-22_14-55-21__gin__pubmed__seed-0__75c00301,research_2026_05_22_gin_batch1,gin,pubmed,node_classification,accuracy,0,32,0.6700000166893005,0.6330000162124634,0.9445163620403036,147846,cuda,46f3954891a4714fd29028c43b70d24bddd37580,75c00301,42b92f57,completed
2026-05-22_14-55-23__gin__pubmed__seed-0__a81cb64d,research_2026_05_22_gin_batch1,gin,pubmed,node_classification,accuracy,0,4,0.5060000419616699,0.47600001096725464,0.3687033589812927,147846,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a81cb64d,9808a279,completed
2026-05-22_14-55-23__gin__pubmed__seed-0__ef431c2d,research_2026_05_22_gin_batch1,gin,pubmed,node_classification,accuracy,0,5,0.6040000319480896,0.593000054359436,0.5436329270014539,214408,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ef431c2d,924cdef9,completed
2026-05-22_14-55-24__gin__pubmed__seed-0__e0eca7c7,research_2026_05_22_gin_batch1,gin,pubmed,node_classification,accuracy,0,3,0.5600000023841858,0.5550000071525574,0.4808424439979717,214408,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e0eca7c7,8264936c,completed
2026-05-22_14-56-55__gcn__cora__seed-0__cb3cc498,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,7,0.23600001633167267,0.2200000137090683,1.0232025459990837,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,cb3cc498,ad5bc062,completed
2026-05-22_14-56-57__gcn__cora__seed-0__2b1c0bee,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,4,0.25600001215934753,0.24000000953674316,0.2263005530112423,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2b1c0bee,9974d8a9,completed
2026-05-22_14-56-57__gcn__cora__seed-0__4529132e,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,16,0.24800001084804535,0.2330000102519989,0.3565654709818773,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4529132e,c6f09f81,completed
2026-05-22_14-56-58__gcn__cora__seed-0__8b7e8651,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,50,0.5320000052452087,0.5300000309944153,0.9352428379934281,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8b7e8651,a73d3107,completed
2026-05-22_14-56-58__gcn__cora__seed-0__aca7124d,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,10,0.2580000162124634,0.2370000183582306,0.33320719498442486,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,aca7124d,09319e55,completed
2026-05-22_14-56-59__gcn__cora__seed-0__072e3c52,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,9,0.25600001215934753,0.23800000548362732,0.3161798029905185,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,072e3c52,73c84c25,completed
2026-05-22_14-57-00__gcn__cora__seed-0__1bbc661b,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,7,0.25,0.22700001299381256,0.2590055289911106,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1bbc661b,6ac4bd64,completed
2026-05-22_14-57-00__gcn__cora__seed-0__d8040ee5,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,7,0.2160000056028366,0.1810000091791153,0.2669579479843378,96647,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d8040ee5,52eb433e,completed
2026-05-22_14-57-01__gcn__cora__seed-0__17c1d265,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,12,0.3240000009536743,0.29500001668930054,0.3932515239575878,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,17c1d265,ea4461f2,completed
2026-05-22_14-57-01__gcn__cora__seed-0__48f9f405,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,3,0.3320000171661377,0.31200000643730164,0.26869610097492114,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,48f9f405,14fae4d8,completed
2026-05-22_14-57-01__gcn__cora__seed-0__50bff6e6,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.3190000057220459,0.23572339600650594,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,50bff6e6,d0eee885,completed
2026-05-22_14-57-02__gcn__cora__seed-0__5eede51b,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,50,0.628000020980835,0.6360000371932983,1.023267587996088,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5eede51b,a0350633,completed
2026-05-22_14-57-02__gcn__cora__seed-0__8c8ad929,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.31800001859664917,0.23863945703487843,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8c8ad929,4ec7c6e2,completed
2026-05-22_14-57-03__gcn__cora__seed-0__023ad8ec,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,47,0.6040000319480896,0.6000000238418579,1.0199020270374604,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,023ad8ec,908c68b5,completed
2026-05-22_14-57-05__gcn__cora__seed-0__9de89dcf,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.31800001859664917,0.23002208699472249,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9de89dcf,b83db3f6,completed
2026-05-22_14-57-05__gcn__cora__seed-0__9e83eaa3,research_2026_05_22_gcn_batch2,gcn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.31800001859664917,0.23626901401439682,100935,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9e83eaa3,afffdd38,completed
2026-05-22_14-57-05__gcn__pubmed__seed-0__00edb5f5,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,6,0.5520000457763672,0.5790000557899475,0.23999160999665037,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,00edb5f5,64b363d3,completed
2026-05-22_14-57-06__gcn__pubmed__seed-0__2f784554,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,6,0.6160000562667847,0.6160000562667847,0.23717404302442446,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2f784554,a94b9cd2,completed
2026-05-22_14-57-06__gcn__pubmed__seed-0__4a2f9a52,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,7,0.5400000214576721,0.5649999976158142,0.2502779539790936,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4a2f9a52,0731eea0,completed
2026-05-22_14-57-07__gcn__pubmed__seed-0__68bf3f70,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,7,0.5960000157356262,0.5940000414848328,0.25333512894576415,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,68bf3f70,9ab6220d,completed
2026-05-22_14-57-07__gcn__pubmed__seed-0__c7f22971,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,1,0.41600000858306885,0.40700000524520874,0.17537847597850487,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c7f22971,af138ab9,completed
2026-05-22_14-57-08__gcn__pubmed__seed-0__4f980e23,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,1,0.41600000858306885,0.40700000524520874,0.1781844409997575,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4f980e23,aa41571b,completed
2026-05-22_14-57-08__gcn__pubmed__seed-0__9205ee26,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,5,0.42600002884864807,0.4580000340938568,0.2295964429504238,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9205ee26,2e8b377e,completed
2026-05-22_14-57-08__gcn__pubmed__seed-0__e77b6969,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,5,0.4300000071525574,0.4620000123977661,0.2354868250549771,36675,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e77b6969,cb4ffdda,completed
2026-05-22_14-57-09__gcn__pubmed__seed-0__5e1d801b,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,5,0.5400000214576721,0.5680000185966492,0.29705292300786823,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5e1d801b,8c7d6366,completed
2026-05-22_14-57-09__gcn__pubmed__seed-0__9299b2a2,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,4,0.5480000376701355,0.5680000185966492,0.2864235590095632,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9299b2a2,0688f620,completed
2026-05-22_14-57-10__gcn__pubmed__seed-0__c7118c97,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,4,0.41200003027915955,0.4320000112056732,0.3017347599961795,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c7118c97,2dfafa2d,completed
2026-05-22_14-57-10__gcn__pubmed__seed-0__de1a18fd,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,3,0.48600003123283386,0.4520000219345093,0.2872282509924844,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,de1a18fd,db027771,completed
2026-05-22_14-57-11__gcn__pubmed__seed-0__19cde022,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,10,0.5540000200271606,0.5520000457763672,0.36397987499367446,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,19cde022,76239fb0,completed
2026-05-22_14-57-12__gcn__pubmed__seed-0__d54f0042,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,10,0.5580000281333923,0.5590000152587891,0.3788203470176086,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d54f0042,0929e3cf,completed
2026-05-22_14-57-12__gcn__pubmed__seed-0__ff40d6ec,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,12,0.5640000104904175,0.5570000410079956,0.41952311602653936,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ff40d6ec,9a306c02,completed
2026-05-22_14-57-13__gcn__pubmed__seed-0__eca37523,research_2026_05_22_gcn_batch2,gcn,pubmed,node_classification,accuracy,0,13,0.5540000200271606,0.5700000524520874,0.43215202097781,40963,cuda,46f3954891a4714fd29028c43b70d24bddd37580,eca37523,bcda9b47,completed
2026-05-22_14-57-25__gat__cora__seed-0__0ebaaace,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,20,0.5460000038146973,0.5490000247955322,1.1004352779709734,47431,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0ebaaace,40f90cb1,completed
2026-05-22_14-57-27__gat__cora__seed-0__05a7f2b7,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,30,0.5760000348091125,0.5610000491142273,0.8120394179713912,47431,cuda,46f3954891a4714fd29028c43b70d24bddd37580,05a7f2b7,0c79e759,completed
2026-05-22_14-57-28__gat__cora__seed-0__19490c67,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,4,0.4320000112056732,0.4480000138282776,0.34606597904348746,201991,cuda,46f3954891a4714fd29028c43b70d24bddd37580,19490c67,3d70025e,completed
2026-05-22_14-57-28__gat__cora__seed-0__74f2644e,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,50,0.7000000476837158,0.7040000557899475,1.5413930990034714,201991,cuda,46f3954891a4714fd29028c43b70d24bddd37580,74f2644e,7433951d,completed
2026-05-22_14-57-30__gat__cora__seed-0__812ca805,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,3,0.5120000243186951,0.46400001645088196,0.28860135399736464,96903,cuda,46f3954891a4714fd29028c43b70d24bddd37580,812ca805,e8c8cb2b,completed
2026-05-22_14-57-30__gat__cora__seed-0__9a8f3526,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,2,0.6200000047683716,0.6330000162124634,0.3369538859697059,436743,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9a8f3526,4b460812,completed
2026-05-22_14-57-30__gat__cora__seed-0__d0a72438,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,1,0.406000018119812,0.37400001287460327,0.23885385697940364,96903,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d0a72438,0200d7b1,completed
2026-05-22_14-57-31__gat__cora__seed-0__08ceaf39,research_2026_05_22_gat_batch2,gat,cora,node_classification,accuracy,0,4,0.5900000333786011,0.5750000476837158,0.42948764900211245,436743,cuda,46f3954891a4714fd29028c43b70d24bddd37580,08ceaf39,93599c2a,completed
2026-05-22_14-57-31__gat__pubmed__seed-0__a79e1702,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,41,0.7260000109672546,0.7240000367164612,0.9090826250030659,17443,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a79e1702,941d63ce,completed
2026-05-22_14-57-32__gat__pubmed__seed-0__1e12881c,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,40,0.7540000081062317,0.7440000176429749,0.891247775987722,17443,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1e12881c,62ef6dc0,completed
2026-05-22_14-57-34__gat__pubmed__seed-0__bd97b3b9,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,2,0.5100000500679016,0.5090000033378601,0.28263012098614126,82051,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bd97b3b9,84fff37d,completed
2026-05-22_14-57-34__gat__pubmed__seed-0__d00150bc,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,1,0.5360000133514404,0.531000018119812,0.29756974801421165,82051,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d00150bc,54f65917,completed
2026-05-22_14-57-35__gat__pubmed__seed-0__3830b13a,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,50,0.706000030040741,0.7020000219345093,0.9834170989925042,36931,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3830b13a,ebc413eb,completed
2026-05-22_14-57-36__gat__pubmed__seed-0__b7545db5,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,49,0.7160000205039978,0.7120000123977661,1.064452024991624,36931,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b7545db5,d9089623,completed
2026-05-22_14-57-37__gat__pubmed__seed-0__ef124b3a,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,6,0.6760000586509705,0.6850000619888306,0.6141591249615885,196867,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ef124b3a,aa994dd6,completed
2026-05-22_14-57-38__gat__pubmed__seed-0__404d00e1,research_2026_05_22_gat_batch2,gat,pubmed,node_classification,accuracy,0,5,0.6720000505447388,0.7040000557899475,0.5618921979912557,196867,cuda,46f3954891a4714fd29028c43b70d24bddd37580,404d00e1,3d6f866f,completed
2026-05-22_14-57-52__gin__cora__seed-0__30c91786,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,1,0.2939999997615814,0.29600000381469727,0.7859723580186255,113418,cuda,46f3954891a4714fd29028c43b70d24bddd37580,30c91786,00200eba,completed
2026-05-22_14-57-53__gin__cora__seed-0__1c73380f,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,1,0.2939999997615814,0.2970000207424164,0.19737329700728878,113415,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1c73380f,4dd37867,completed
2026-05-22_14-57-54__gin__cora__seed-0__f068c104,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,50,0.5580000281333923,0.578000009059906,1.3477263990207575,130316,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f068c104,f9d20efd,completed
2026-05-22_14-57-55__gin__cora__seed-0__32cfe408,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,50,0.5640000104904175,0.5680000185966492,1.3452449580072425,130311,cuda,46f3954891a4714fd29028c43b70d24bddd37580,32cfe408,7e5e5e99,completed
2026-05-22_14-57-57__gin__cora__seed-0__76611ff7,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,38,0.6840000152587891,0.6490000486373901,1.1407246349845082,267786,cuda,46f3954891a4714fd29028c43b70d24bddd37580,76611ff7,e01192a4,completed
2026-05-22_14-57-58__gin__cora__seed-0__22b88f0a,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,45,0.6620000600814819,0.6420000195503235,1.1160044290008955,267783,cuda,46f3954891a4714fd29028c43b70d24bddd37580,22b88f0a,91a86dcf,completed
2026-05-22_14-57-59__gin__cora__seed-0__f4aa9437,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,50,0.5480000376701355,0.5740000009536743,1.5489945930312388,334348,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f4aa9437,e94b992a,completed
2026-05-22_14-58-01__gin__cora__seed-0__4ff16137,research_2026_05_22_gin_batch2,gin,cora,node_classification,accuracy,0,50,0.5060000419616699,0.527999997138977,1.4173124420340173,334343,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4ff16137,f290071d,completed
2026-05-22_14-58-03__gin__pubmed__seed-0__ab4d11fc,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,22,0.6940000057220459,0.6410000324249268,0.6500457170186564,53446,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ab4d11fc,f42855cf,completed
2026-05-22_14-58-03__gin__pubmed__seed-0__ca87fc26,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,29,0.6740000247955322,0.6510000228881836,0.7500615710159764,53443,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ca87fc26,710723de,completed
2026-05-22_14-58-04__gin__pubmed__seed-0__276a3128,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,5,0.5400000214576721,0.5139999985694885,0.43147806299384683,70344,cuda,46f3954891a4714fd29028c43b70d24bddd37580,276a3128,95abc1d6,completed
2026-05-22_14-58-05__gin__pubmed__seed-0__e78cae28,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,5,0.5420000553131104,0.5190000534057617,0.42450664401985705,70339,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e78cae28,ab9e347e,completed
2026-05-22_14-58-06__gin__pubmed__seed-0__357f8180,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,25,0.7000000476837158,0.6850000619888306,0.8122048169607297,147846,cuda,46f3954891a4714fd29028c43b70d24bddd37580,357f8180,6b567e1a,completed
2026-05-22_14-58-07__gin__pubmed__seed-0__da53ee70,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,26,0.6880000233650208,0.6840000152587891,0.8161487950128503,147843,cuda,46f3954891a4714fd29028c43b70d24bddd37580,da53ee70,9f7de3e0,completed
2026-05-22_14-58-08__gin__pubmed__seed-0__30b92cf8,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,45,0.6740000247955322,0.6730000376701355,1.3814086180063896,214408,cuda,46f3954891a4714fd29028c43b70d24bddd37580,30b92cf8,04767048,completed
2026-05-22_14-58-10__gin__pubmed__seed-0__18fb07e3,research_2026_05_22_gin_batch2,gin,pubmed,node_classification,accuracy,0,49,0.7040000557899475,0.6820000410079956,1.4185985219664872,214403,cuda,46f3954891a4714fd29028c43b70d24bddd37580,18fb07e3,e6cfb3e0,completed
2026-05-22_14-59-09__gin__cora__seed-0__81dd963c,research_2026_05_22_gin_cora_confirm,gin,cora,node_classification,accuracy,0,38,0.656000018119812,0.6390000581741333,2.6882799430168234,267786,cuda,46f3954891a4714fd29028c43b70d24bddd37580,81dd963c,9e8a62ba,completed
2026-05-22_14-59-12__gin__cora__seed-1__7c4b78af,research_2026_05_22_gin_cora_confirm,gin,cora,node_classification,accuracy,1,35,0.7040000557899475,0.6740000247955322,1.4501776469987817,267786,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7c4b78af,9e8a62ba,completed
2026-05-22_14-59-13__gin__cora__seed-2__48ada5e2,research_2026_05_22_gin_cora_confirm,gin,cora,node_classification,accuracy,2,23,0.6720000505447388,0.675000011920929,1.2347002279711887,267786,cuda,46f3954891a4714fd29028c43b70d24bddd37580,48ada5e2,9e8a62ba,completed
2026-05-22_14-59-29__gin__pubmed__seed-0__1ad42125,research_2026_05_22_gin_pubmed_confirm,gin,pubmed,node_classification,accuracy,0,42,0.7160000205039978,0.687000036239624,2.680025380977895,70344,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1ad42125,1b3f545f,completed
2026-05-22_14-59-32__gin__pubmed__seed-1__a716a878,research_2026_05_22_gin_pubmed_confirm,gin,pubmed,node_classification,accuracy,1,51,0.7020000219345093,0.6600000262260437,2.115425441006664,70344,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a716a878,1b3f545f,completed
2026-05-22_14-59-35__gin__pubmed__seed-2__622ff8c1,research_2026_05_22_gin_pubmed_confirm,gin,pubmed,node_classification,accuracy,2,70,0.7260000109672546,0.6920000314712524,2.484282485966105,70344,cuda,46f3954891a4714fd29028c43b70d24bddd37580,622ff8c1,1b3f545f,completed
2026-05-22_15-01-52__revision_gnn__toy-node__seed-0__21c95e20,manual,revision_gnn,toy-node,node_classification,accuracy,0,2,0.699999988079071,0.5,1.0128544369945303,100803,cuda,46f3954891a4714fd29028c43b70d24bddd37580,21c95e20,3f95287c,completed
2026-05-22_15-02-05__revision_gnn__cora__seed-0__92c0fe54,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.3190000057220459,1.1842399620218202,250311,cuda,46f3954891a4714fd29028c43b70d24bddd37580,92c0fe54,883e696f,completed
2026-05-22_15-02-06__revision_gnn__cora__seed-0__d785f4f1,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,1,0.3160000145435333,0.3190000057220459,0.2810586990090087,250311,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d785f4f1,2eb208bf,completed
2026-05-22_15-02-07__revision_gnn__cora__seed-0__b62106bf,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,6,0.23200000822544098,0.2330000102519989,0.5884232840035111,283463,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b62106bf,9b05b75c,completed
2026-05-22_15-02-08__revision_gnn__cora__seed-0__13f511bb,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,42,0.562000036239624,0.597000002861023,1.8191398290218785,631687,cuda,46f3954891a4714fd29028c43b70d24bddd37580,13f511bb,b56025b7,completed
2026-05-22_15-02-08__revision_gnn__cora__seed-0__d210bb09,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,4,0.3140000104904175,0.34800001978874207,0.5164859120268375,283463,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d210bb09,4091b7f3,completed
2026-05-22_15-02-10__revision_gnn__cora__seed-0__6ab25931,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,46,0.6580000519752502,0.6830000281333923,1.64529705705354,631687,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6ab25931,b43b7ec8,completed
2026-05-22_15-02-12__revision_gnn__cora__seed-0__40e93ca8,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,41,0.6240000128746033,0.6110000014305115,1.9785368340089917,763527,cuda,46f3954891a4714fd29028c43b70d24bddd37580,40e93ca8,dc5f0236,completed
2026-05-22_15-02-14__revision_gnn__cora__seed-0__14d333d5,research_2026_05_22_revision_gnn_fast,revision_gnn,cora,node_classification,accuracy,0,45,0.6460000276565552,0.6690000295639038,2.229969242005609,763527,cuda,46f3954891a4714fd29028c43b70d24bddd37580,14d333d5,19955248,completed
2026-05-22_15-02-16__revision_gnn__pubmed__seed-0__22d35e1e,research_2026_05_22_revision_gnn_fast,revision_gnn,pubmed,node_classification,accuracy,0,3,0.4520000219345093,0.44300001859664917,0.34395635197870433,130627,cuda,46f3954891a4714fd29028c43b70d24bddd37580,22d35e1e,79058a7f,completed
2026-05-22_15-02-17__revision_gnn__pubmed__seed-0__d6432a57,research_2026_05_22_revision_gnn_fast,revision_gnn,pubmed,node_classification,accuracy,0,4,0.4880000352859497,0.47700002789497375,0.3667009329656139,130627,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d6432a57,6a5fcff9,completed
2026-05-22_15-02-18__revision_gnn__pubmed__seed-0__99f44f4b,research_2026_05_22_revision_gnn_fast,revision_gnn,pubmed,node_classification,accuracy,0,13,0.5840000510215759,0.6140000224113464,0.7920682529802434,163779,cuda,46f3954891a4714fd29028c43b70d24bddd37580,99f44f4b,f1a6d6b8,completed
